Type,Keyword,Original,Goal,Targets,HigherLevel,TargetLevel,NonHumanSubject,GoalTopic
Instrument,Programme of Action of the ICPD ,Programme of Action of the ICPD ,5,5_6,,1,,gender equality women
Instrument,ICPD,Programme of Action of the ICPD ,5,5_6,,1,,gender equality women
Instrument,programme of action,Programme of Action of the ICPD ,5,5_6,,1,,gender equality women
Instrument,programme,Programme of Action of the ICPD ,5,5_6,,1,,gender equality women
Instrument,Beijing Platform for Action,Beijing Platform for Action,5,5_6,,1,,gender equality women
Instrument,platform,Beijing Platform for Action,5,5_6,,1,,gender equality women
Instrument,outcome documents of review conferences,outcome documents of their review conferences,5,5_6,,1,,gender equality women
Instrument,outcome documents,outcome documents of their review conferences,5,5_6,,1,,gender equality women
Instrument,review conferences,outcome documents of their review conferences,5,5_6,,1,,gender equality women
Instrument,documents,outcome documents of their review conferences,5,5_6,,1,,gender equality women
Instrument,conferences,outcome documents of their review conferences,5,5_6,,1,,gender equality women
Instrument,untreated water,untreated wastewater,6,6_3,,1,,water sanitation
Instrument,pollution,pollution,6,6_3,1,1,,water sanitation
Instrument,water pollution,pollution,6,6_3,,1,,water sanitation
Instrument,dumping,dumping,6,6_3,1,1,,water sanitation
Instrument,waste dumping,dumping,6,6_3,,1,,water sanitation
Instrument,water hazardous chemicals release,[water] x [release] x [hazardous] x [chemicals],6,6_3,,1,,water sanitation
Instrument,hazardous chemicals release,[water] x [release] x [hazardous] x [chemicals],6,6_3,1,1,,water sanitation
Instrument,hazardous chemicals,[water] x [release] x [hazardous] x [chemicals],6,6_3,2,1,,water sanitation
Instrument,chemicals,[water] x [release] x [hazardous] x [chemicals],6,6_3,3,1,,water sanitation
Instrument,water,[water] x [release] x [hazardous] x [chemicals],6,6_3,3,1,,water sanitation
Instrument,water hazardous materials release,[water] x [release] x [hazardous] x [materials],6,6_3,,1,,water sanitation
Instrument,hazardous materials release,[water] x [release] x [hazardous] x [materials],6,6_3,1,1,,water sanitation
Instrument,hazardous materials,[water] x [release] x [hazardous] x [materials],6,6_3,2,1,,water sanitation
Instrument,materials,[water] x [release] x [hazardous] x [materials],6,6_3,3,1,,water sanitation
Instrument,water,[water] x [release] x [hazardous] x [materials],6,6_3,3,1,,water sanitation
Instrument,untreated wastewater,untreated wastewater,6,6_3,,1,,water sanitation
Instrument,wastewater,untreated wastewater,6,6_3,1,1,,water sanitation
Instrument,water,untreated wastewater,6,6_3,2,1,,water sanitation
Instrument,water reuse,[water] x [reuse],6,6_3,,1,,water sanitation
Instrument,water,[water] x [reuse],6,6_3,1,1,,water sanitation
Instrument,reuse,[water] x [reuse],6,6_3,1,1,,water sanitation
Instrument,water recycling,[water] x [recycling],6,6_3,,1,,water sanitation
Instrument,water,[water] x [recycling],6,6_3,1,1,,water sanitation
Instrument,recycling,[water] x [recycling],6,6_3,1,1,,water sanitation
Instrument,freshwater withdrawal,[freshwater] x [withdrawals],6,6_4,,1,,water sanitation
Instrument,water withdrawal,[freshwater] x [withdrawals],6,6_4,1,1,,water sanitation
Instrument,freshwater,[freshwater] x [withdrawals],6,6_4,1,1,,water sanitation
Instrument,water,[freshwater] x [withdrawals],6,6_4,2,1,,water sanitation
Instrument,ressource withdrawal,[freshwater] x [withdrawals],6,6_4,2,1,,water sanitation
Instrument,freshwater supply,[freshwater] x [supply],6,6_4,,1,,water sanitation
Instrument,water supply,[freshwater] x [supply],6,6_4,1,1,,water sanitation
Instrument,freshwater,[freshwater] x [supply],6,6_4,1,1,,water sanitation
Instrument,water,[freshwater] x [supply],6,6_4,2,1,,water sanitation
Instrument,ressource supply,[freshwater] x [supply],6,6_4,2,1,,water sanitation
Instrument,transboundary cooperation,transboundary cooperation,6,6_5,,1,,water sanitation
Instrument,copperation,transboundary cooperation,6,6_5,1,1,,water sanitation
Instrument,transboundary initiatives,transboundary cooperation,6,6_5,1,1,,water sanitation
Instrument,national circumstances,in accordance with national circumstances,8,8_1,,1,,economic growth jobs
Instrument,national,in accordance with national circumstances,8,8_1,1,1,,economic growth jobs
Instrument,economic diversification,diversification,8,8_2,,1,,economic growth jobs
Instrument,economics,diversification,8,8_2,1,1,,economic growth jobs
Instrument,diversification,diversification,8,8_2,1,1,,economic growth jobs
Instrument,technology upgrading,technological upgrading,8,8_2,,1,,economic growth jobs
Instrument,technology innovation,technological innovation,8,8_2,,1,,economic growth jobs
Instrument,innovation,technological innovation,8,8_2,1,1,,economic growth jobs
Instrument,high-value added sectors,[high value added] x [sectors],8,8_2,,1,,economic growth jobs
Instrument,labour-intensive sectors,[labour-intensive] x [sectors],8,8_2,,1,,economic growth jobs
Instrument,financial service accessibility,access to financial services,8,8_3,,1,,economic growth jobs
Instrument,financial services,access to financial services,8,8_3,1,1,,economic growth jobs
Instrument,accessibility,access to financial services,8,8_3,1,1,,economic growth jobs
Instrument,10-year framework of programmes on sustainable consumption and production,10-year framework of programmes on sustainable consumption and production,8,8_4,,1,,economic growth jobs
Instrument,framework of programmes,10-year framework of programmes on sustainable consumption and production,8,8_4,1,1,,economic growth jobs
Instrument,sustainable consumption,10-year framework of programmes on sustainable consumption and production,8,8_4,1,1,,economic growth jobs
Instrument,sustainable production,10-year framework of programmes on sustainable consumption and production,8,8_4,1,1,,economic growth jobs
Instrument,framework,10-year framework of programmes on sustainable consumption and production,8,8_4,2,1,,economic growth jobs
Instrument,programmes,10-year framework of programmes on sustainable consumption and production,8,8_4,2,1,,economic growth jobs
Instrument,developed country leadership,developed countries taking the lead,8,8_4,,1,,economic growth jobs
Instrument,developed countries,developed countries taking the lead,8,8_4,1,1,,economic growth jobs
Instrument,leadership,developed countries taking the lead,8,8_4,1,1,,economic growth jobs
Instrument,sustainable tourism policies,[policies] x [sustainable tourism],8,8_9,,1,,economic growth jobs
Instrument,tourism policies,[policies] x [sustainable tourism],8,8_9,1,1,,economic growth jobs
Instrument,policies,[policies] x [sustainable tourism],8,8_9,2,1,,economic growth jobs
Instrument,national,all countries taking action,9,9_4,,1,,infrastructure industry innovation
Instrument,discriminatory law,[discriminatory] x [laws],10,10_3,,1,,inequality
Instrument,discrimation,[discriminatory] x [laws],10,10_3,1,1,,inequality
Instrument,law,[discriminatory] x [laws],10,10_3,1,1,,inequality
Instrument,discriminatory policy,[discriminatory] x [policy],10,10_3,,1,,inequality
Instrument,discrimation,[discriminatory] x [policy],10,10_3,1,1,,inequality
Instrument,policy,[discriminatory] x [policy],10,10_3,1,1,,inequality
Instrument,discriminatory practice,[discriminatory] x [practice],10,10_3,,1,,inequality
Instrument,discrimination,[discriminatory] x [practice],10,10_3,1,1,,inequality
Instrument,practice,[discriminatory] x [practice],10,10_3,1,1,,inequality
Instrument,appropriate legislation,[appropriate] x [legislation],10,10_3,,1,,inequality
Instrument,legislation,[appropriate] x [legislation],10,10_3,1,1,,inequality
Instrument,appropriate policy,[appropriate] x [policies],10,10_3,,1,,inequality
Instrument,policy,[appropriate] x [policies],10,10_3,1,1,,inequality
Instrument,appropriate action,[appropriate] x [actions],10,10_3,,1,,inequality
Instrument,action,[appropriate] x [actions],10,10_3,1,1,,inequality
Instrument,planned migration policies,[planned] x [migration policies],10,10_7,,1,,inequality
Instrument,migration policies,[planned] x [migration policies],10,10_7,1,1,,inequality
Instrument,planned policies,[planned] x [migration policies],10,10_7,1,1,,inequality
Instrument,policies,[planned] x [migration policies],10,10_7,2,1,,inequality
Instrument,well-managed migration policies,[well-managed] x [migration policies],10,10_7,,1,,inequality
Instrument,migration policies,[well-managed] x [migration policies],10,10_7,1,1,,inequality
Instrument,well-managed policies,[well-managed] x [migration policies],10,10_7,1,1,,inequality
Instrument,policies,[well-managed] x [migration policies],10,10_7,2,1,,inequality
Instrument,public transport expansion,[expanding] x [public transport],11,11_2,,1,,urban rural
Instrument,public transport,[expanding] x [public transport],11,11_2,1,1,,urban rural
Instrument,transport,[expanding] x [public transport],11,11_2,2,1,,urban rural
Instrument,air quality,air quality,11,11_6,,1,,urban rural
Instrument,air,air quality,11,11_6,1,1,,urban rural
Instrument,municipal waste management,[municipal] x [waste management],11,11_6,,1,,urban rural
Instrument,waste management,[municipal] x [waste management],11,11_6,1,1,,urban rural
Instrument,waste,[municipal] x [waste management],11,11_6,2,1,,urban rural
Instrument,management,[municipal] x [waste management],11,11_6,2,1,,urban rural
Instrument,municipalities,[municipal] x [waste management],11,11_6,1,1,,urban rural
Instrument,waste management,waste management,11,11_6,,1,,urban rural
Instrument,waste,waste management,11,11_6,1,1,,urban rural
Instrument,management,waste management,11,11_6,1,1,,urban rural
Instrument,10-year framework of programmes on sustainable consumption and production,10-year framework of programmes on sustainable consumption and production,12,12_1,,1,,consumption production
Instrument,framework of programmes,10-year framework of programmes on sustainable consumption and production,12,12_1,1,1,,consumption production
Instrument,sustainable consumption,10-year framework of programmes on sustainable consumption and production,12,12_1,1,1,,consumption production
Instrument,sustainable production,10-year framework of programmes on sustainable consumption and production,12,12_1,1,1,,consumption production
Instrument,framework,10-year framework of programmes on sustainable consumption and production,12,12_1,2,1,,consumption production
Instrument,programmes,10-year framework of programmes on sustainable consumption and production,12,12_1,2,1,,consumption production
Instrument,developed country leadership,developed countries taking the lead,12,12_1,,1,,consumption production
Instrument,developed countries,developed countries taking the lead,12,12_1,1,1,,consumption production
Instrument,leadership,developed countries taking the lead,12,12_1,1,1,,consumption production
Instrument,international frameworks,accordance with agreed international frameworks,12,12_4,,1,,consumption production
Instrument,frameworks,accordance with agreed international frameworks,12,12_4,1,1,,consumption production
Instrument,international,accordance with agreed international frameworks,12,12_4,1,1,,consumption production
Instrument,waste prevention,[waste] x [prevention],12,12_5,,1,,consumption production
Instrument,prevention,[waste] x [prevention],12,12_5,1,1,,consumption production
Instrument,waste,[waste] x [prevention],12,12_5,1,1,,consumption production
Instrument,waste recycling,[waste] x [recycling],12,12_5,,1,,consumption production
Instrument,recycling,[waste] x [recycling],12,12_5,1,1,,consumption production
Instrument,waste,[waste] x [recycling],12,12_5,1,1,,consumption production
Instrument,waste reuse,[waste] x [reuse],12,12_5,,1,,consumption production
Instrument,reuse,[waste] x [reuse],12,12_5,1,1,,consumption production
Instrument,waste,[waste] x [reuse],12,12_5,1,1,,consumption production
Instrument,waste reduction,[waste] x [reduction],12,12_5,,1,,consumption production
Instrument,reduction,[waste] x [reduction],12,12_5,1,1,,consumption production
Instrument,waste,[waste] x [reduction],12,12_5,1,1,,consumption production
Instrument,national policies,national policies,12,12_7,,1,,consumption production
Instrument,policy,national policies,12,12_7,1,1,,consumption production
Instrument,national,national policies,12,12_7,1,1,,consumption production
Instrument,national priorities,[national] x [priorities],12,12_7,,1,,consumption production
Instrument,priorities,[national] x [priorities],12,12_7,1,1,,consumption production
Instrument,national,[national] x [priorities],12,12_7,1,1,,consumption production
Instrument,national policies,[national] x [policies],13,13_2,,1,,climate change
Instrument,national,[national] x [policies],13,13_2,1,1,,climate change
Instrument,policies,[national] x [policies],13,13_2,1,1,,climate change
Instrument,national strategies,[national] x [strategies],13,13_2,,1,,climate change
Instrument,national,[national] x [strategies],13,13_2,1,1,,climate change
Instrument,strategies,[national] x [strategies],13,13_2,1,1,,climate change
Instrument,national planning,[national] x [planning],13,13_2,,1,,climate change
Instrument,national,[national] x [planning],13,13_2,1,1,,climate change
Instrument,planning,[national] x [planning],13,13_2,1,1,,climate change
